"","sitecode","trap_ID","lat","long","buffer_m","fc_threshold","fc_npix","fc_frac_loss","fc_frac_gain","fc_frac_lossgain"
"277","BCI","CT-BCI-2-03",9.14324820041656,-79.74774453789,"30m buffer",75,3,0,0,0
"278","BCI","CT-BCI-2-03",9.14324820041656,-79.74774453789,"60m buffer",75,12,0,0,0
"279","BCI","CT-BCI-2-03",9.14324820041656,-79.74774453789,"120m buffer",75,48,0,0,0
"280","BCI","CT-BCI-2-04",9.14304753765464,-79.7349250037223,"30m buffer",75,2,0,0,0
"281","BCI","CT-BCI-2-04",9.14304753765464,-79.7349250037223,"60m buffer",75,10,0,0,0
"282","BCI","CT-BCI-2-04",9.14304753765464,-79.7349250037223,"120m buffer",75,48,0,0,0
"283","BCI","CT-BCI-2-05",9.14300344884396,-79.7220484726131,"30m buffer",75,3,0,0,0
"284","BCI","CT-BCI-2-05",9.14300344884396,-79.7220484726131,"60m buffer",75,13,0,0,0
"285","BCI","CT-BCI-2-05",9.14300344884396,-79.7220484726131,"120m buffer",75,49,0,0,0
"286","BCI","CT-BCI-2-06",9.15598886087537,-79.7735976800323,"30m buffer",75,2,0,0,0
"287","BCI","CT-BCI-2-06",9.15598886087537,-79.7735976800323,"60m buffer",75,12,0,0,0
"288","BCI","CT-BCI-2-06",9.15598886087537,-79.7735976800323,"120m buffer",75,47,0,0,0
"289","BCI","CT-BCI-2-07",9.15600663051009,-79.7605220787227,"30m buffer",75,3,0,0,0
"290","BCI","CT-BCI-2-07",9.15600663051009,-79.7605220787227,"60m buffer",75,12,0,0,0
"291","BCI","CT-BCI-2-07",9.15600663051009,-79.7605220787227,"120m buffer",75,49,0,0,0
"292","BCI","CT-BCI-2-08",9.15624501183629,-79.7478065639734,"30m buffer",75,2,0,0,0
"293","BCI","CT-BCI-2-08",9.15624501183629,-79.7478065639734,"60m buffer",75,13,0,0,0
"294","BCI","CT-BCI-2-08",9.15624501183629,-79.7478065639734,"120m buffer",75,47,0,0,0
"295","BCI","CT-BCI-2-09",9.15571242570877,-79.7351156920195,"30m buffer",75,4,0,0,0
"296","BCI","CT-BCI-2-09",9.15571242570877,-79.7351156920195,"60m buffer",75,12,0,0,0
"297","BCI","CT-BCI-2-09",9.15571242570877,-79.7351156920195,"120m buffer",75,51,0,0,0
"298","BCI","CT-BCI-2-10",9.15603630244732,-79.7218992747366,"30m buffer",75,3,0,0,0
"299","BCI","CT-BCI-2-10",9.15603630244732,-79.7218992747366,"60m buffer",75,12,0,0,0
"300","BCI","CT-BCI-2-10",9.15603630244732,-79.7218992747366,"120m buffer",75,48,0,0,0
"301","BCI","CT-BCI-2-11",9.16880051605403,-79.7733355779201,"30m buffer",75,2,0,0,0
"302","BCI","CT-BCI-2-11",9.16880051605403,-79.7733355779201,"60m buffer",75,10,0,0,0
"303","BCI","CT-BCI-2-11",9.16880051605403,-79.7733355779201,"120m buffer",75,48,0,0,0
"304","BCI","CT-BCI-2-12",9.1685623023659,-79.7606376651675,"30m buffer",75,3,0,0,0
"305","BCI","CT-BCI-2-12",9.1685623023659,-79.7606376651675,"60m buffer",75,12,0,0,0
"306","BCI","CT-BCI-2-12",9.1685623023659,-79.7606376651675,"120m buffer",75,47,0,0,0
"307","BCI","CT-BCI-2-13",9.16873094625771,-79.7478839289397,"30m buffer",75,4,0,0,0
"308","BCI","CT-BCI-2-13",9.16873094625771,-79.7478839289397,"60m buffer",75,12,0,0,0
"309","BCI","CT-BCI-2-13",9.16873094625771,-79.7478839289397,"120m buffer",75,50,0,0,0
"310","BCI","CT-BCI-2-14",9.16866875253618,-79.7350084874779,"30m buffer",75,2,0,0,0
"311","BCI","CT-BCI-2-14",9.16866875253618,-79.7350084874779,"60m buffer",75,10,0,0,0
"312","BCI","CT-BCI-2-14",9.16866875253618,-79.7350084874779,"120m buffer",75,46,0,0,0
"313","BCI","CT-BCI-2-15",9.16877260431647,-79.7218404337764,"30m buffer",75,4,0,0,0
"314","BCI","CT-BCI-2-15",9.16877260431647,-79.7218404337764,"60m buffer",75,12,0,0,0
"315","BCI","CT-BCI-2-15",9.16877260431647,-79.7218404337764,"120m buffer",75,50,0,0,0
"316","BCI","CT-BCI-2-16",9.18170328252017,-79.7733789961785,"30m buffer",75,3,0,0,0
"317","BCI","CT-BCI-2-16",9.18170328252017,-79.7733789961785,"60m buffer",75,11,0,0,0
"318","BCI","CT-BCI-2-16",9.18170328252017,-79.7733789961785,"120m buffer",75,47,0,0,0
"319","BCI","CT-BCI-2-17",9.18155643157661,-79.7603707015514,"30m buffer",75,4,0,0,0
"320","BCI","CT-BCI-2-17",9.18155643157661,-79.7603707015514,"60m buffer",75,13,0,0,0
"321","BCI","CT-BCI-2-17",9.18155643157661,-79.7603707015514,"120m buffer",75,50,0,0,0
"322","BCI","CT-BCI-2-18",9.18191735632718,-79.7479335498065,"30m buffer",75,2,0,0,0
"323","BCI","CT-BCI-2-18",9.18191735632718,-79.7479335498065,"60m buffer",75,12,0,0,0
"324","BCI","CT-BCI-2-18",9.18191735632718,-79.7479335498065,"120m buffer",75,46,0,0,0
"325","BCI","CT-BCI-2-19",9.18148350901902,-79.7349813301116,"30m buffer",75,2,0,0,0
"326","BCI","CT-BCI-2-19",9.18148350901902,-79.7349813301116,"60m buffer",75,12,0,0,0
"327","BCI","CT-BCI-2-19",9.18148350901902,-79.7349813301116,"120m buffer",75,47,0,0,0
"328","BCI","CT-BCI-2-20",9.19443841092288,-79.7989608999342,"30m buffer",75,2,0,0,0
"329","BCI","CT-BCI-2-20",9.19443841092288,-79.7989608999342,"60m buffer",75,10,0,0,0
"330","BCI","CT-BCI-2-20",9.19443841092288,-79.7989608999342,"120m buffer",75,48,0,0,0
"331","BCI","CT-BCI-2-21",9.19458266347647,-79.7861974406987,"30m buffer",75,4,0,0,0
"332","BCI","CT-BCI-2-21",9.19458266347647,-79.7861974406987,"60m buffer",75,12,0,0,0
"333","BCI","CT-BCI-2-21",9.19458266347647,-79.7861974406987,"120m buffer",75,50,0,0,0
"334","BCI","CT-BCI-2-22",9.19439993798733,-79.7731598932296,"30m buffer",75,3,0,0,0
"335","BCI","CT-BCI-2-22",9.19439993798733,-79.7731598932296,"60m buffer",75,13,0,0,0
"336","BCI","CT-BCI-2-22",9.19439993798733,-79.7731598932296,"120m buffer",75,48,0,0,0
"337","BCI","CT-BCI-2-23",9.19486437924206,-79.7609707619995,"30m buffer",75,4,0,0,0
"338","BCI","CT-BCI-2-23",9.19486437924206,-79.7609707619995,"60m buffer",75,12,0,0,0
"339","BCI","CT-BCI-2-23",9.19486437924206,-79.7609707619995,"120m buffer",75,52,0,0,0
"340","BCI","CT-BCI-2-24",9.20728258788586,-79.7989653423429,"30m buffer",75,3,0,0,0
"341","BCI","CT-BCI-2-24",9.20728258788586,-79.7989653423429,"60m buffer",75,13,0,0,0
"342","BCI","CT-BCI-2-24",9.20728258788586,-79.7989653423429,"120m buffer",75,49,0,0,0
"343","BCI","CT-BCI-2-25",9.20724126510322,-79.7732559498399,"30m buffer",75,2,0,0,0
"344","BCI","CT-BCI-2-25",9.20724126510322,-79.7732559498399,"60m buffer",75,11,0,0,0
"345","BCI","CT-BCI-2-25",9.20724126510322,-79.7732559498399,"120m buffer",75,48,0,0,0
"346","BCI","CT-BCI-2-26",9.22004655003548,-79.8118041548878,"30m buffer",75,3,0,0,0
"347","BCI","CT-BCI-2-26",9.22004655003548,-79.8118041548878,"60m buffer",75,14,0,0,0
"348","BCI","CT-BCI-2-26",9.22004655003548,-79.8118041548878,"120m buffer",75,48,0.0208333333333333,0,0
"349","BCI","CT-BCI-2-27",9.2202078178525,-79.798965677619,"30m buffer",75,3,0,0,0
"350","BCI","CT-BCI-2-27",9.2202078178525,-79.798965677619,"60m buffer",75,13,0,0,0
"351","BCI","CT-BCI-2-27",9.2202078178525,-79.798965677619,"120m buffer",75,48,0,0,0
"352","BCI","CT-BCI-2-28",9.22025375068188,-79.7862396016717,"30m buffer",75,2,0,0,0
"353","BCI","CT-BCI-2-28",9.22025375068188,-79.7862396016717,"60m buffer",75,12,0,0,0
"354","BCI","CT-BCI-2-28",9.22025375068188,-79.7862396016717,"120m buffer",75,46,0,0,0
"355","BCI","CT-BCI-2-29",9.22002618201077,-79.7732029762119,"30m buffer",75,2,0,0,0
"356","BCI","CT-BCI-2-29",9.22002618201077,-79.7732029762119,"60m buffer",75,12,0,0,0
"357","BCI","CT-BCI-2-29",9.22002618201077,-79.7732029762119,"120m buffer",75,46,0,0,0
"358","BCI","CT-BCI-2-30",9.23286407254636,-79.8118453938514,"30m buffer",75,4,0,0,0
"359","BCI","CT-BCI-2-30",9.23286407254636,-79.8118453938514,"60m buffer",75,13,0,0,0
"360","BCI","CT-BCI-2-30",9.23286407254636,-79.8118453938514,"120m buffer",75,49,0,0,0
"361","BIF","CT-BIF-1-01",-1.0911111,29.7115517,"30m buffer",75,2,0,0,0
"362","BIF","CT-BIF-1-01",-1.0911111,29.7115517,"60m buffer",75,12,0,0,0
"363","BIF","CT-BIF-1-01",-1.0911111,29.7115517,"120m buffer",75,46,0,0,0
"364","BIF","CT-BIF-1-02",-1.0910035,29.7205836,"30m buffer",75,2,0,0,0
"365","BIF","CT-BIF-1-02",-1.0910035,29.7205836,"60m buffer",75,12,0,0,0
"366","BIF","CT-BIF-1-02",-1.0910035,29.7205836,"120m buffer",75,45,0,0,0
"367","BIF","CT-BIF-1-03",-1.0819656,29.7115884,"30m buffer",75,3,0,0,0
"368","BIF","CT-BIF-1-03",-1.0819656,29.7115884,"60m buffer",75,10,0,0,0
"369","BIF","CT-BIF-1-03",-1.0819656,29.7115884,"120m buffer",75,47,0,0,0
"370","BIF","CT-BIF-1-04",-1.0822195,29.7206027,"30m buffer",75,2,0,0,0
"371","BIF","CT-BIF-1-04",-1.0822195,29.7206027,"60m buffer",75,10,0,0,0
"372","BIF","CT-BIF-1-04",-1.0822195,29.7206027,"120m buffer",75,46,0,0,0
"373","BIF","CT-BIF-1-05",-1.0818952,29.7295178,"30m buffer",75,3,0,0,0
"374","BIF","CT-BIF-1-05",-1.0818952,29.7295178,"60m buffer",75,12,0,0,0
"375","BIF","CT-BIF-1-05",-1.0818952,29.7295178,"120m buffer",75,46,0,0,0
"376","BIF","CT-BIF-1-06",-1.0818597,29.7387203,"30m buffer",75,4,0,0,0
"377","BIF","CT-BIF-1-06",-1.0818597,29.7387203,"60m buffer",75,13,0,0,0
"378","BIF","CT-BIF-1-06",-1.0818597,29.7387203,"120m buffer",75,49,0,0,0
"379","BIF","CT-BIF-1-07",-1.0727555,29.7027727,"30m buffer",75,2,0,0,0
"380","BIF","CT-BIF-1-07",-1.0727555,29.7027727,"60m buffer",75,10,0,0,0
"381","BIF","CT-BIF-1-07",-1.0727555,29.7027727,"120m buffer",75,45,0,0,0
"382","BIF","CT-BIF-1-08",-1.0731362,29.7116345,"30m buffer",75,3,0,0,0
"383","BIF","CT-BIF-1-08",-1.0731362,29.7116345,"60m buffer",75,12,0,0,0
"384","BIF","CT-BIF-1-08",-1.0731362,29.7116345,"120m buffer",75,47,0,0,0
"385","BIF","CT-BIF-1-09",-1.0731202,29.7295459,"30m buffer",75,3,0,0,0
"386","BIF","CT-BIF-1-09",-1.0731202,29.7295459,"60m buffer",75,13,0,0,0
"387","BIF","CT-BIF-1-09",-1.0731202,29.7295459,"120m buffer",75,49,0,0,0
"388","BIF","CT-BIF-1-10",-1.0728953,29.738425,"30m buffer",75,4,0,0,0
"389","BIF","CT-BIF-1-10",-1.0728953,29.738425,"60m buffer",75,12,0,0,0
"390","BIF","CT-BIF-1-10",-1.0728953,29.738425,"120m buffer",75,49,0,0,0
"391","BIF","CT-BIF-1-11",-1.0728611,29.7564078,"30m buffer",75,2,0,0,0
"392","BIF","CT-BIF-1-11",-1.0728611,29.7564078,"60m buffer",75,11,0,0,0
"393","BIF","CT-BIF-1-11",-1.0728611,29.7564078,"120m buffer",75,47,0,0,0
"394","BIF","CT-BIF-1-12",-1.0728527,29.7656191,"30m buffer",75,3,0,0,0
"395","BIF","CT-BIF-1-12",-1.0728527,29.7656191,"60m buffer",75,13,0,0,0
"396","BIF","CT-BIF-1-12",-1.0728527,29.7656191,"120m buffer",75,47,0,0,0
"397","BIF","CT-BIF-1-13",-1.0888062,29.7021044,"30m buffer",75,4,0,0,0
"398","BIF","CT-BIF-1-13",-1.0888062,29.7021044,"60m buffer",75,13,0,0,0
"399","BIF","CT-BIF-1-13",-1.0888062,29.7021044,"120m buffer",75,49,0,0,0
"400","BIF","CT-BIF-1-14",-1.0638039,29.738776,"30m buffer",75,4,0,0,0
"401","BIF","CT-BIF-1-14",-1.0638039,29.738776,"60m buffer",75,13,0,0,0
"402","BIF","CT-BIF-1-14",-1.0638039,29.738776,"120m buffer",75,49,0,0,0
"403","BIF","CT-BIF-1-15",-1.0096382,29.7475368,"30m buffer",75,3,0,0.333333333333333,0
"404","BIF","CT-BIF-1-15",-1.0096382,29.7475368,"60m buffer",75,12,0,0.25,0
"405","BIF","CT-BIF-1-15",-1.0096382,29.7475368,"120m buffer",75,47,0,0.170212765957447,0
"406","BIF","CT-BIF-1-16",-1.0636254,29.7565074,"30m buffer",75,2,0,0,0
"407","BIF","CT-BIF-1-16",-1.0636254,29.7565074,"60m buffer",75,12,0,0,0
"408","BIF","CT-BIF-1-16",-1.0636254,29.7565074,"120m buffer",75,45,0,0,0
"409","BIF","CT-BIF-1-17",-1.0638704,29.7654944,"30m buffer",75,3,0,0,0
"410","BIF","CT-BIF-1-17",-1.0638704,29.7654944,"60m buffer",75,10,0,0,0
"411","BIF","CT-BIF-1-17",-1.0638704,29.7654944,"120m buffer",75,46,0,0,0
"412","BIF","CT-BIF-1-18",-1.0882004,29.6923265,"30m buffer",75,4,0,0,0
"413","BIF","CT-BIF-1-18",-1.0882004,29.6923265,"60m buffer",75,12,0,0,0
"414","BIF","CT-BIF-1-18",-1.0882004,29.6923265,"120m buffer",75,50,0,0,0
"415","BIF","CT-BIF-1-19",-1.0548484,29.7386425,"30m buffer",75,2,0,0,0
"416","BIF","CT-BIF-1-19",-1.0548484,29.7386425,"60m buffer",75,12,0,0,0
"417","BIF","CT-BIF-1-19",-1.0548484,29.7386425,"120m buffer",75,46,0,0,0
"418","BIF","CT-BIF-1-20",-1.0545799,29.7561762,"30m buffer",75,4,0,0,0
"419","BIF","CT-BIF-1-20",-1.0545799,29.7561762,"60m buffer",75,13,0,0,0
"420","BIF","CT-BIF-1-20",-1.0545799,29.7561762,"120m buffer",75,48,0,0,0
"421","BIF","CT-BIF-1-21",-1.0547705,29.7652887,"30m buffer",75,2,0,0,0
"422","BIF","CT-BIF-1-21",-1.0547705,29.7652887,"60m buffer",75,10,0,0,0
"423","BIF","CT-BIF-1-21",-1.0547705,29.7652887,"120m buffer",75,46,0,0,0
"424","BIF","CT-BIF-1-22",-1.0571749,29.7747086,"30m buffer",75,3,0,0,0
"425","BIF","CT-BIF-1-22",-1.0571749,29.7747086,"60m buffer",75,10,0,0,0
"426","BIF","CT-BIF-1-22",-1.0571749,29.7747086,"120m buffer",75,46,0,0,0
"427","BIF","CT-BIF-1-23",-1.0547903,29.7835135,"30m buffer",75,3,0,0,0
"428","BIF","CT-BIF-1-23",-1.0547903,29.7835135,"60m buffer",75,13,0,0,0
"429","BIF","CT-BIF-1-23",-1.0547903,29.7835135,"120m buffer",75,49,0,0,0
"430","BIF","CT-BIF-1-24",-1.0456905,29.7115389,"30m buffer",75,4,0,0,0
"431","BIF","CT-BIF-1-24",-1.0456905,29.7115389,"60m buffer",75,12,0,0,0
"432","BIF","CT-BIF-1-24",-1.0456905,29.7115389,"120m buffer",75,52,0,0,0
"433","BIF","CT-BIF-1-25",-1.0456824,29.7209389,"30m buffer",75,4,0,0,0
"434","BIF","CT-BIF-1-25",-1.0456824,29.7209389,"60m buffer",75,12,0,0,0
"435","BIF","CT-BIF-1-25",-1.0456824,29.7209389,"120m buffer",75,49,0,0,0
"436","BIF","CT-BIF-1-26",-1.046091,29.7290464,"30m buffer",75,2,0,0,0
"437","BIF","CT-BIF-1-26",-1.046091,29.7290464,"60m buffer",75,12,0,0,0
"438","BIF","CT-BIF-1-26",-1.046091,29.7290464,"120m buffer",75,45,0,0,0
"439","BIF","CT-BIF-1-27",-1.0458422,29.7653707,"30m buffer",75,2,0,0,0
"440","BIF","CT-BIF-1-27",-1.0458422,29.7653707,"60m buffer",75,11,0,0,0
"441","BIF","CT-BIF-1-27",-1.0458422,29.7653707,"120m buffer",75,47,0,0,0
"442","BIF","CT-BIF-1-28",-1.0457528,29.7744292,"30m buffer",75,2,0,0,0
"443","BIF","CT-BIF-1-28",-1.0457528,29.7744292,"60m buffer",75,10,0,0,0
"444","BIF","CT-BIF-1-28",-1.0457528,29.7744292,"120m buffer",75,48,0,0,0
"445","BIF","CT-BIF-1-29",-1.0368457,29.7296131,"30m buffer",75,4,0,0,0
"446","BIF","CT-BIF-1-29",-1.0368457,29.7296131,"60m buffer",75,12,0,0,0
"447","BIF","CT-BIF-1-29",-1.0368457,29.7296131,"120m buffer",75,49,0,0,0
"448","BIF","CT-BIF-1-30",-1.0368377,29.7388873,"30m buffer",75,2,0,0,0
"449","BIF","CT-BIF-1-30",-1.0368377,29.7388873,"60m buffer",75,12,0,0,0
"450","BIF","CT-BIF-1-30",-1.0368377,29.7388873,"120m buffer",75,46,0,0,0
"451","BIF","CT-BIF-2-01",-0.9916344,29.6846491,"30m buffer",75,3,0,0,0
"452","BIF","CT-BIF-2-01",-0.9916344,29.6846491,"60m buffer",75,11,0,0,0
"453","BIF","CT-BIF-2-01",-0.9916344,29.6846491,"120m buffer",75,46,0,0,0
"454","BIF","CT-BIF-2-02",-0.9833666,29.6757833,"30m buffer",75,3,0,0,0
"455","BIF","CT-BIF-2-02",-0.9833666,29.6757833,"60m buffer",75,11,0,0,0
"456","BIF","CT-BIF-2-02",-0.9833666,29.6757833,"120m buffer",75,46,0,0,0
"457","BIF","CT-BIF-2-03",-0.9822803,29.6852253,"30m buffer",75,3,0,0,0
"458","BIF","CT-BIF-2-03",-0.9822803,29.6852253,"60m buffer",75,11,0,0,0
"459","BIF","CT-BIF-2-03",-0.9822803,29.6852253,"120m buffer",75,47,0,0,0
"460","BIF","CT-BIF-2-04",-0.9827344,29.6936831,"30m buffer",75,3,0,0,0
"461","BIF","CT-BIF-2-04",-0.9827344,29.6936831,"60m buffer",75,12,0,0,0
"462","BIF","CT-BIF-2-04",-0.9827344,29.6936831,"120m buffer",75,46,0,0,0
"463","BIF","CT-BIF-2-05",-0.9739,29.6845,"30m buffer",75,2,0,0,0
"464","BIF","CT-BIF-2-05",-0.9739,29.6845,"60m buffer",75,10,0,0,0
"465","BIF","CT-BIF-2-05",-0.9739,29.6845,"120m buffer",75,46,0,0,0
"466","BIF","CT-BIF-2-06",-0.9645333,29.68465,"30m buffer",75,3,0,0,0
"467","BIF","CT-BIF-2-06",-0.9645333,29.68465,"60m buffer",75,13,0,0,0
"468","BIF","CT-BIF-2-06",-0.9645333,29.68465,"120m buffer",75,48,0.0208333333333333,0,0
"469","BIF","CT-BIF-2-07",-0.9544677,29.7028183,"30m buffer",75,3,0,0,0
"470","BIF","CT-BIF-2-07",-0.9544677,29.7028183,"60m buffer",75,11,0,0,0
"471","BIF","CT-BIF-2-07",-0.9544677,29.7028183,"120m buffer",75,46,0,0,0
"472","BIF","CT-BIF-2-08",-0.9645552,29.711526,"30m buffer",75,4,0,0,0
"473","BIF","CT-BIF-2-08",-0.9645552,29.711526,"60m buffer",75,12,0,0,0
"474","BIF","CT-BIF-2-08",-0.9645552,29.711526,"120m buffer",75,50,0,0,0
"475","BIF","CT-BIF-2-09",-0.9918945,29.6760123,"30m buffer",75,3,0,0,0
"476","BIF","CT-BIF-2-09",-0.9918945,29.6760123,"60m buffer",75,13,0,0,0
"477","BIF","CT-BIF-2-09",-0.9918945,29.6760123,"120m buffer",75,49,0,0,0
"478","BIF","CT-BIF-2-10",-0.9551833,29.69285,"30m buffer",75,3,0,0,0
"479","BIF","CT-BIF-2-10",-0.9551833,29.69285,"60m buffer",75,13,0,0,0
"480","BIF","CT-BIF-2-10",-0.9551833,29.69285,"120m buffer",75,49,0,0,0
"481","BIF","CT-BIF-2-11",-0.9556,29.7019833,"30m buffer",75,3,0,0,0
"482","BIF","CT-BIF-2-11",-0.9556,29.7019833,"60m buffer",75,11,0,0,0
"483","BIF","CT-BIF-2-11",-0.9556,29.7019833,"120m buffer",75,47,0,0,0
"484","BIF","CT-BIF-2-12",-0.9615761,29.7075015,"30m buffer",75,2,0,0,0
"485","BIF","CT-BIF-2-12",-0.9615761,29.7075015,"60m buffer",75,10,0,0,0
"486","BIF","CT-BIF-2-12",-0.9615761,29.7075015,"120m buffer",75,47,0,0,0
"487","BIF","CT-BIF-2-13",-0.9544536,29.7205228,"30m buffer",75,2,0,0,0
"488","BIF","CT-BIF-2-13",-0.9544536,29.7205228,"60m buffer",75,10,0,0,0
"489","BIF","CT-BIF-2-13",-0.9544536,29.7205228,"120m buffer",75,45,0,0,0
"490","BIF","CT-BIF-2-14",-0.9561513,29.7559591,"30m buffer",75,3,0,0,0
"491","BIF","CT-BIF-2-14",-0.9561513,29.7559591,"60m buffer",75,14,0,0,0
"492","BIF","CT-BIF-2-14",-0.9561513,29.7559591,"120m buffer",75,46,0,0,0
"493","BIF","CT-BIF-2-15",-0.9562069,29.7654305,"30m buffer",75,4,0,0,0
"494","BIF","CT-BIF-2-15",-0.9562069,29.7654305,"60m buffer",75,12,0,0,0
"495","BIF","CT-BIF-2-15",-0.9562069,29.7654305,"120m buffer",75,49,0,0,0
"496","BIF","CT-BIF-2-16",-0.9554944,29.7748382,"30m buffer",75,3,0.333333333333333,0,0
"497","BIF","CT-BIF-2-16",-0.9554944,29.7748382,"60m buffer",75,13,0.0769230769230769,0,0
"498","BIF","CT-BIF-2-16",-0.9554944,29.7748382,"120m buffer",75,49,0.0816326530612245,0,0
"499","BIF","CT-BIF-2-17",-0.9471666,29.6935167,"30m buffer",75,3,0,0,0
"500","BIF","CT-BIF-2-17",-0.9471666,29.6935167,"60m buffer",75,13,0,0,0
"501","BIF","CT-BIF-2-17",-0.9471666,29.6935167,"120m buffer",75,49,0,0,0
"502","BIF","CT-BIF-2-18",-0.9468833,29.7024833,"30m buffer",75,3,0,0,0
"503","BIF","CT-BIF-2-18",-0.9468833,29.7024833,"60m buffer",75,10,0,0,0
"504","BIF","CT-BIF-2-18",-0.9468833,29.7024833,"120m buffer",75,46,0,0,0
"505","BIF","CT-BIF-2-19",-0.9462333,29.7121166,"30m buffer",75,4,0,0,0
"506","BIF","CT-BIF-2-19",-0.9462333,29.7121166,"60m buffer",75,12,0,0,0
"507","BIF","CT-BIF-2-19",-0.9462333,29.7121166,"120m buffer",75,49,0,0,0
"508","BIF","CT-BIF-2-20",-0.9463206,29.7200226,"30m buffer",75,3,0,0,0
"509","BIF","CT-BIF-2-20",-0.9463206,29.7200226,"60m buffer",75,11,0,0,0
"510","BIF","CT-BIF-2-20",-0.9463206,29.7200226,"120m buffer",75,47,0,0,0
"511","BIF","CT-BIF-2-21",-0.946494,29.7293776,"30m buffer",75,3,0,0,0
"512","BIF","CT-BIF-2-21",-0.946494,29.7293776,"60m buffer",75,13,0,0,0
"513","BIF","CT-BIF-2-21",-0.946494,29.7293776,"120m buffer",75,49,0,0,0
"514","BIF","CT-BIF-2-22",-0.9466317,29.7381131,"30m buffer",75,3,0,0,0
"515","BIF","CT-BIF-2-22",-0.9466317,29.7381131,"60m buffer",75,11,0,0,0
"516","BIF","CT-BIF-2-22",-0.9466317,29.7381131,"120m buffer",75,47,0.0212765957446809,0,0
"517","BIF","CT-BIF-2-23",-0.9471215,29.7470641,"30m buffer",75,4,0,0,0
"518","BIF","CT-BIF-2-23",-0.9471215,29.7470641,"60m buffer",75,12,0,0,0
"519","BIF","CT-BIF-2-23",-0.9471215,29.7470641,"120m buffer",75,49,0.0612244897959184,0,0
"520","BIF","CT-BIF-2-24",-0.9433866,29.7618742,"30m buffer",75,3,0,0,0
"521","BIF","CT-BIF-2-24",-0.9433866,29.7618742,"60m buffer",75,12,0,0,0
"522","BIF","CT-BIF-2-24",-0.9433866,29.7618742,"120m buffer",75,46,0,0,0
"523","BIF","CT-BIF-2-25",-0.945968,29.7656557,"30m buffer",75,4,0,0,0
"524","BIF","CT-BIF-2-25",-0.945968,29.7656557,"60m buffer",75,12,0,0,0
"525","BIF","CT-BIF-2-25",-0.945968,29.7656557,"120m buffer",75,50,0,0,0
"526","BIF","CT-BIF-2-26",-0.9370834,29.7302833,"30m buffer",75,2,0,0,0
"527","BIF","CT-BIF-2-26",-0.9370834,29.7302833,"60m buffer",75,12,0,0,0
"528","BIF","CT-BIF-2-26",-0.9370834,29.7302833,"120m buffer",75,44,0,0,0
"529","BIF","CT-BIF-2-27",-0.9379,29.73835,"30m buffer",75,2,0,0,0
"530","BIF","CT-BIF-2-27",-0.9379,29.73835,"60m buffer",75,12,0,0,0
"531","BIF","CT-BIF-2-27",-0.9379,29.73835,"120m buffer",75,45,0,0,0
"532","BIF","CT-BIF-2-28",-0.9373553,29.7553428,"30m buffer",75,4,0,0,0
"533","BIF","CT-BIF-2-28",-0.9373553,29.7553428,"60m buffer",75,13,0,0,0
"534","BIF","CT-BIF-2-28",-0.9373553,29.7553428,"120m buffer",75,48,0,0,0
"535","BIF","CT-BIF-2-29",-0.9372843,29.7651282,"30m buffer",75,4,0,0,0
"536","BIF","CT-BIF-2-29",-0.9372843,29.7651282,"60m buffer",75,13,0,0,0
"537","BIF","CT-BIF-2-29",-0.9372843,29.7651282,"120m buffer",75,48,0,0,0
"538","BIF","CT-BIF-2-30",-0.9295666,29.7508834,"30m buffer",75,3,0,0,0
"539","BIF","CT-BIF-2-30",-0.9295666,29.7508834,"60m buffer",75,13,0,0,0
"540","BIF","CT-BIF-2-30",-0.9295666,29.7508834,"120m buffer",75,48,0,0,0
"541","CAX","CT-CAX-1-01",-1.7754932,-51.5339958,"30m buffer",75,3,0,0,0
"542","CAX","CT-CAX-1-01",-1.7754932,-51.5339958,"60m buffer",75,13,0,0,0
"543","CAX","CT-CAX-1-01",-1.7754932,-51.5339958,"120m buffer",75,49,0,0,0
"544","CAX","CT-CAX-1-02",-1.77199,-51.5462089,"30m buffer",75,3,0,0,0
"545","CAX","CT-CAX-1-02",-1.77199,-51.5462089,"60m buffer",75,12,0,0,0
"546","CAX","CT-CAX-1-02",-1.77199,-51.5462089,"120m buffer",75,48,0,0,0
"547","CAX","CT-CAX-1-03",-1.7630027,-51.5374996,"30m buffer",75,2,0,0,0
"548","CAX","CT-CAX-1-03",-1.7630027,-51.5374996,"60m buffer",75,10,0,0,0
"549","CAX","CT-CAX-1-03",-1.7630027,-51.5374996,"120m buffer",75,46,0,0,0
"550","CAX","CT-CAX-1-04",-1.7610758,-51.4593299,"30m buffer",75,3,0,0,0
"551","CAX","CT-CAX-1-04",-1.7610758,-51.4593299,"60m buffer",75,12,0,0,0
"552","CAX","CT-CAX-1-04",-1.7610758,-51.4593299,"120m buffer",75,46,0,0,0
"553","CAX","CT-CAX-1-05",-1.7601501,-51.5496418,"30m buffer",75,4,0,0,0
"554","CAX","CT-CAX-1-05",-1.7601501,-51.5496418,"60m buffer",75,12,0,0,0
"555","CAX","CT-CAX-1-05",-1.7601501,-51.5496418,"120m buffer",75,49,0,0,0
"556","CAX","CT-CAX-1-06",-1.7527434,-51.4500827,"30m buffer",75,3,0,0,0
"557","CAX","CT-CAX-1-06",-1.7527434,-51.4500827,"60m buffer",75,12,0,0,0
"558","CAX","CT-CAX-1-06",-1.7527434,-51.4500827,"120m buffer",75,47,0,0,0
